"Region Num","Structure Num","Inspection Date","Span Num","GROUP","Element","Element Num","Position","Material","Element Type","Misc","Data Type","%A","%B","%C","%D","Behaviour","Comments","Inspection ID","Element ID"
"64","00005",2011-12-7 0:00:00,"1","Sub-group 1","Category 3",,"South","Steel","Type 27",,"Demo Data","100","0","0","0","4","Nul","131","174"
"64","00005",2011-12-7 0:00:00,"2","Sub-group 8","Category 13","3",,,"Type 18","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","131","38"
"64","00005",2011-12-7 0:00:00,"2","Sub-group 8","Category 25","3",,"Concrete","Type 12","Aucun matériau composite","Demo Data","75","25","0","0","4","Nul","131","60"
"64","00005",2011-12-7 0:00:00,"2","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","131","284"
"64","00005",2011-12-7 0:00:00,"2","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","90","10","0","0","4","Nul","131","307"
"64","00005",2011-12-7 0:00:00,"2","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","90","10","0","0","4","Nul","131","330"
"64","00005",2011-12-7 0:00:00,"2","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data",,,,,"1","Nul","131","237"
"64","00005",2011-12-7 0:00:00,"2","Sub-group 10","Category 4","1",,"Concrete","Type 6","Aucun renforcement","Demo Data","24","75","1","0","4","Nul","131","340"
"64","00005",2011-12-7 0:00:00,"2","Sub-group 10","Category 4","2",,"Concrete","Type 6","Aucun renforcement","Demo Data","24","75","1","0","4","Nul","131","564"
"64","00005",2011-12-7 0:00:00,"2","Sub-group 10","Category 4","3",,"Concrete","Type 6","Aucun renforcement","Demo Data","24","75","1","0","4","Nul","131","565"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 10","Category 4","1",,"Concrete","Type 6","Aucun renforcement","Demo Data","80","20","0","0","4","Nul","131","360"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 10","Category 4","2",,"Concrete","Type 6","Aucun renforcement","Demo Data","85","15","0","0","4","Nul","131","568"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 10","Category 4","3",,"Concrete","Type 6","Aucun renforcement","Demo Data","85","15","0","0","4","Nul","131","569"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 10","Category 4","4",,"Concrete","Type 6","Aucun renforcement","Demo Data","85","15","0","0","4","Nul","131","570"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 10","Category 4","5",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","30","0","0","4","Nul","131","571"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 10","Category 5",,"North","Concrete",,,"Demo Data","84","15","1","0","4","Nul","131","560"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 3","Category 9",,"Intermédiaire","Concrete",,,"Demo Data","85","15","0","0","4","Nul","131","563"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 2","Category 7",,"West","Concrete",,,"Demo Data","99","0","1","0","4","Nul","131","144"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 2","Category 7",,"East","Concrete",,,"Demo Data","100","0","0","0","4","Nul","131","160"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 6","Category 20",,"West","Steel","Type 16","Non","Demo Data","100","0","0","0","4","Nul","131","378"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 6","Category 20",,"East","Steel","Type 16","Non","Demo Data","100","0","0","0","4","Nul","131","401"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 1","Category 2",,"North",,,,"Demo Data",,,,,"3","Nul","131","165"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 1","Category 1",,"North","Steel",,,"Demo Data",,,,,"4","Nul","131","411"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 1","Category 3",,"North","Wood-Steel","Type 26",,"Demo Data","100","0","0","0","4","Nul","131","178"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 4","Category 12",,"South",,"Type 13",,"Demo Data",,,,,"4","Nul","132","1"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 4","Category 10",,"South",,"Type 25",,"Demo Data",,,,,"4","Nul","132","9"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 5","Category 13","1",,,"Type 18","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","132","15"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 5","Category 14","1",,"Concrete",,,"Demo Data","72","26","2","0","4","Nul","132","24"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 5","Category 18","1",,"Concrete",,,"Demo Data",,,,,"4","Nul","132","251"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 5","Category 17","1",,,"Type 9",,"Demo Data",,,,,"4","Nul","132","193"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 5","Category 15","1",,"Concrete","Type 17",,"Demo Data","0","98","2","0","4","Nul","132","260"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 5","Category 15","2",,"Concrete","Type 17",,"Demo Data","0","97","3","0","4","Nul","132","263"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 5","Category 16","1",,"Concrete",,,"Demo Data",,,,,"4","Nul","132","576"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 8","Category 13","2",,,"Type 10","Roc","Demo Data",,,,,"4","Nul","132","31"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 8","Category 25","2",,"Concrete","Type 12","Aucun matériau composite","Demo Data","49","40","11","0","4","Nul","132","53"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","75","25","0","0","4","Nul","132","283"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","0","100","0","0","4","Nul","132","306"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","0","99","1","0","4","Nul","132","329"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data",,,,,"1","Nul","132","236"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 10","Category 4","1",,"Concrete","Type 6","Aucun renforcement","Demo Data","19","80","1","0","4","Nul","132","355"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 10","Category 4","2",,"Concrete","Type 6","Aucun renforcement","Demo Data","25","75","0","0","4","Nul","132","352"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 10","Category 4","3",,"Concrete","Type 6","Aucun renforcement","Demo Data","25","75","0","0","4","Nul","132","351"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 10","Category 4","4",,"Concrete","Type 6","Aucun renforcement","Demo Data","25","75","0","0","4","Nul","132","353"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 10","Category 4","5",,"Concrete","Type 6","Aucun renforcement","Demo Data","19","80","1","0","4","Nul","132","354"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 10","Category 5",,"South","Concrete",,,"Demo Data",,,,,"4","Nul","132","557"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 10","Category 5",,"North","Concrete",,,"Demo Data",,,,,"4","Nul","132","558"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 3","Category 9",,"Intermédiaire","Concrete",,,"Demo Data",,,,,"4","Nul","132","561"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 2","Category 7",,"West","Concrete",,,"Demo Data","100","0","0","0","4","Nul","132","142"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 2","Category 7",,"East","Concrete",,,"Demo Data","100","0","0","0","4","Nul","132","158"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 6","Category 20",,"West","Steel","Type 16","Non","Demo Data","100","0","0","0","4","Nul","132","379"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 6","Category 20",,"East","Steel","Type 16","Non","Demo Data","100","0","0","0","4","Nul","132","402"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 1","Category 2",,"South",,,,"Demo Data",,,,,"4","Nul","132","162"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 1","Category 1",,"South","Steel",,,"Demo Data",,,,,"2","Nul","132","414"
"64","00005",2014-12-18 0:00:00,"1","Sub-group 1","Category 3",,"South","Steel","Type 27",,"Demo Data","100","0","0","0","4","Nul","132","174"
"64","00005",2014-12-18 0:00:00,"2","Sub-group 8","Category 13","3",,,"Type 18","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","132","38"
"64","00005",2014-12-18 0:00:00,"2","Sub-group 8","Category 25","3",,"Concrete","Type 12","Aucun matériau composite","Demo Data","50","40","10","0","4","Nul","132","60"
"64","00005",2014-12-18 0:00:00,"2","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","85","15","0","0","4","Nul","132","284"
"64","00005",2014-12-18 0:00:00,"2","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","0","100","0","0","4","Nul","132","307"
"64","00005",2014-12-18 0:00:00,"2","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","0","99","1","0","4","Nul","132","330"
"64","00005",2014-12-18 0:00:00,"2","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data",,,,,"1","Nul","132","237"
"64","00005",2014-12-18 0:00:00,"2","Sub-group 10","Category 4","1",,"Concrete","Type 6","Aucun renforcement","Demo Data","12","80","8","0","4","Nul","132","340"
"64","00005",2014-12-18 0:00:00,"2","Sub-group 10","Category 4","2",,"Concrete","Type 6","Aucun renforcement","Demo Data","13","75","12","0","4","Nul","132","564"
"64","00005",2014-12-18 0:00:00,"2","Sub-group 10","Category 4","3",,"Concrete","Type 6","Aucun renforcement","Demo Data","5","75","20","0","4","Nul","132","565"
"64","00005",2014-12-18 0:00:00,"2","Sub-group 10","Category 4","4",,"Concrete","Type 6","Aucun renforcement","Demo Data","13","75","12","0","4","Nul","132","566"
"64","00005",2014-12-18 0:00:00,"2","Sub-group 10","Category 4","5",,"Concrete","Type 6","Aucun renforcement","Demo Data","16","80","4","0","4","Nul","132","567"
"64","00005",2014-12-18 0:00:00,"2","Sub-group 10","Category 5",,"North","Concrete",,,"Demo Data",,,,,"4","Nul","132","559"
"64","00005",2014-12-18 0:00:00,"2","Sub-group 3","Category 9",,"Intermédiaire","Concrete",,,"Demo Data",,,,,"4","Nul","132","562"
"64","00005",2014-12-18 0:00:00,"2","Sub-group 2","Category 7",,"West","Concrete",,,"Demo Data","100","0","0","0","4","Nul","132","143"
"64","00005",2014-12-18 0:00:00,"2","Sub-group 2","Category 7",,"East","Concrete",,,"Demo Data","100","0","0","0","4","Nul","132","159"
"64","00005",2014-12-18 0:00:00,"2","Sub-group 6","Category 20",,"West","Steel","Type 16","Non","Demo Data","100","0","0","0","4","Nul","132","377"
"64","00005",2014-12-18 0:00:00,"2","Sub-group 6","Category 20",,"East","Steel","Type 16","Non","Demo Data","100","0","0","0","4","Nul","132","400"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 4","Category 12",,"North",,"Type 13",,"Demo Data",,,,,"4","Nul","132","4"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 4","Category 10",,"North",,"Type 25",,"Demo Data",,,,,"4","Nul","132","12"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 5","Category 13","4",,,"Type 18","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","132","16"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 5","Category 14","4",,"Concrete",,,"Demo Data","47","52","1","0","4","Nul","132","20"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 5","Category 18","4",,"Concrete",,,"Demo Data",,,,,"4","Nul","132","249"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 5","Category 17","2",,,"Type 9",,"Demo Data",,,,,"4","Nul","132","190"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 5","Category 15","3",,"Concrete","Type 17",,"Demo Data","0","99","0","1","4","Nul","132","265"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 5","Category 15","4",,"Concrete","Type 17",,"Demo Data","0","90","10","0","4","Nul","132","268"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 5","Category 16","4",,"Concrete",,,"Demo Data",,,,,"4","Nul","132","577"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","85","15","0","0","4","Nul","132","285"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","0","100","0","0","4","Nul","132","308"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","0","99","1","0","4","Nul","132","331"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data",,,,,"1","Nul","132","238"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 10","Category 4","1",,"Concrete","Type 6","Aucun renforcement","Demo Data","19","80","1","0","4","Nul","132","360"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 10","Category 4","2",,"Concrete","Type 6","Aucun renforcement","Demo Data","25","75","0","0","4","Nul","132","568"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 10","Category 4","3",,"Concrete","Type 6","Aucun renforcement","Demo Data","25","75","0","0","4","Nul","132","569"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 10","Category 4","4",,"Concrete","Type 6","Aucun renforcement","Demo Data","25","75","0","0","4","Nul","132","570"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 10","Category 4","5",,"Concrete","Type 6","Aucun renforcement","Demo Data","19","80","1","0","4","Nul","132","571"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 10","Category 5",,"North","Concrete",,,"Demo Data",,,,,"4","Nul","132","560"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 3","Category 9",,"Intermédiaire","Concrete",,,"Demo Data",,,,,"4","Nul","132","563"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 2","Category 7",,"West","Concrete",,,"Demo Data","100","0","0","0","4","Nul","132","144"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 2","Category 7",,"East","Concrete",,,"Demo Data","100","0","0","0","4","Nul","132","160"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 6","Category 20",,"West","Steel","Type 16","Non","Demo Data","100","0","0","0","4","Nul","132","378"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 6","Category 20",,"East","Steel","Type 16","Non","Demo Data","100","0","0","0","4","Nul","132","401"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 1","Category 2",,"North",,,,"Demo Data",,,,,"4","Nul","132","165"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 1","Category 1",,"North","Steel",,,"Demo Data",,,,,"4","Nul","132","411"
"64","00005",2014-12-18 0:00:00,"3","Sub-group 1","Category 3",,"North","Wood-Steel","Type 26",,"Demo Data","100","0","0","0","4","Nul","132","178"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 4","Category 12",,"South",,"Type 13",,"Demo Data",,,,,"4","Nul","133","1"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 4","Category 10",,"South",,"Type 25",,"Demo Data",,,,,"4","Nul","133","9"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 5","Category 13","1",,,"Type 18","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","133","15"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 5","Category 14","1",,"Concrete",,,"Demo Data","73","26","1","0","4","Nul","133","24"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 5","Category 18","1",,"Concrete",,,"Demo Data","95","5","0","0","4","Nul","133","251"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 5","Category 17","1",,,"Type 9",,"Demo Data",,,,,"4","Nul","133","193"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 5","Category 15","1",,"Concrete","Type 17",,"Demo Data","90","10","0","0","4","Nul","133","260"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 5","Category 15","2",,"Concrete","Type 17",,"Demo Data","90","10","0","0","4","Nul","133","263"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 5","Category 16","1",,"Concrete",,,"Demo Data","90","10","0","0","4","Nul","133","576"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 8","Category 13","2",,,"Type 10","Roc","Demo Data",,,,,"4","Nul","133","31"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 8","Category 25","2",,"Concrete","Type 12","Aucun matériau composite","Demo Data","78","16","6","0","4","Nul","133","53"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","133","283"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 9","Category 1",,,"Steel",,,"Demo Data",,,,,"4","Nul","133","591"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","84","15","1","0","4","Nul","133","306"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","85","15","0","0","4","Nul","133","329"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","89","10","1","0","4","Nul","133","236"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 10","Category 4","1",,"Concrete","Type 6","Aucun renforcement","Demo Data","64","35","1","0","4","Nul","133","355"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 10","Category 4","2",,"Concrete","Type 6","Aucun renforcement","Demo Data","74","25","1","0","4","Nul","133","352"
"64","00005",2016-11-3 0:00:00,"2","Sub-group 10","Category 4","4",,"Concrete","Type 6","Aucun renforcement","Demo Data","85","15","0","0","4","Nul","133","566"
"64","00005",2016-11-3 0:00:00,"2","Sub-group 10","Category 4","5",,"Concrete","Type 6","Aucun renforcement","Demo Data","75","25","0","0","4","Nul","133","567"
"64","00005",2016-11-3 0:00:00,"2","Sub-group 10","Category 5",,"North","Concrete",,,"Demo Data","90","10","0","0","4","Nul","133","559"
"64","00005",2016-11-3 0:00:00,"2","Sub-group 3","Category 9",,"Intermédiaire","Concrete",,,"Demo Data","90","10","0","0","4","Nul","133","562"
"64","00005",2016-11-3 0:00:00,"2","Sub-group 6","Category 20",,"West","Concrete","Type 15","Non","Demo Data","50","50","0","0","4","Nul","133","587"
"64","00005",2016-11-3 0:00:00,"2","Sub-group 6","Category 20",,"East","Concrete","Type 15","Non","Demo Data","50","50","0","0","4","Nul","133","588"
"64","00005",2016-11-3 0:00:00,"3","Sub-group 4","Category 12",,"North",,"Type 13",,"Demo Data",,,,,"4","Nul","133","4"
"64","00005",2016-11-3 0:00:00,"3","Sub-group 4","Category 10",,"North",,"Type 25",,"Demo Data",,,,,"4","Nul","133","12"
"64","00005",2016-11-3 0:00:00,"3","Sub-group 5","Category 13","4",,,"Type 18","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","133","16"
"64","00005",2016-11-3 0:00:00,"3","Sub-group 5","Category 14","4",,"Concrete",,,"Demo Data","47","51","2","0","4","Nul","133","20"
"64","00005",2016-11-3 0:00:00,"3","Sub-group 5","Category 18","4",,"Concrete",,,"Demo Data","95","5","0","0","4","Nul","133","249"
"64","00005",2016-11-3 0:00:00,"3","Sub-group 5","Category 17","2",,,"Type 9",,"Demo Data",,,,,"4","Nul","133","190"
"64","00005",2016-11-3 0:00:00,"3","Sub-group 5","Category 15","3",,"Concrete","Type 17",,"Demo Data","49","51","0","0","4","Nul","133","265"
"64","00005",2016-11-3 0:00:00,"3","Sub-group 5","Category 15","4",,"Concrete","Type 17",,"Demo Data","49","51","0","0","4","Nul","133","268"
"64","00005",2016-11-3 0:00:00,"3","Sub-group 5","Category 16","4",,"Concrete",,,"Demo Data","90","10","0","0","4","Nul","133","577"
"64","00005",2016-11-3 0:00:00,"3","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","133","285"
"64","00005",2016-11-3 0:00:00,"3","Sub-group 9","Category 1",,,"Steel",,,"Demo Data",,,,,"4","Nul","133","592"
"64","00005",2016-11-3 0:00:00,"3","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","80","20","0","0","4","Nul","133","308"
